date,pettah_wholesale,pettah_retail,dambulla_wholesale,dambulla_retail
7/9/2020,140,175,65,85
7/10/2020,95,120,78,98
7/13/2020,95,120,83,103
7/14/2020,95,120,75,95
7/15/2020,95,120,53,73
7/16/2020,65,100,45,65
7/17/2020,65,100,53,73
7/20/2020,65,100,28,48
7/21/2020,65,100,23,43
7/22/2020,70,100,33,53
7/23/2020,60,95,28,48
7/24/2020,60,90,25,45
7/27/2020,60,80,28,48
7/28/2020,60,80,28,48
7/29/2020,43,70,31,51
7/30/2020,45,65,33,53
7/31/2020,37,67,38,58
8/4/2020,43,78,33,53
8/5/2020,30,60,,
8/6/2020,35,65,,
8/7/2020,40,80,33,53
8/10/2020,40,73,28,48
8/11/2020,35,68,38,58
8/12/2020,40,80,48,68
8/13/2020,37,70,43,63
8/14/2020,43,77,38,58
8/17/2020,50,80,43,63
8/18/2020,43,73,48,68
8/19/2020,43,77,48,68
8/20/2020,53,88,33,53
8/21/2020,58,88,48,68
8/24/2020,50,85,68,88
8/25/2020,50,85,58,78
8/26/2020,60,90,50,50
8/27/2020,48,80,58,78
8/28/2020,53,87,55,75
8/31/2020,65,98,65,85
9/2/2020,75,97,78,98
9/3/2020,75,127,75,95
9/4/2020,85,115,73,93
9/7/2020,100,140,95,115
9/8/2020,105,140,115,135
9/9/2020,100,140,95,115
9/10/2020,110,150,95,115
9/11/2020,110,150,115,135
9/14/2020,107,143,118,138
9/15/2020,113,150,125,145
9/16/2020,120,155,145,165
9/17/2020,117,157,135,155
9/18/2020,110,150,135,155
9/21/2020,140,170,135,155
9/22/2020,135,173,125,145
9/23/2020,135,170,125,145
9/24/2020,130,167,125,145
9/25/2020,130,167,125,145
9/28/2020,125,160,105,125
9/29/2020,127,160,105,125
9/30/2020,127,160,105,125
10/2/2020,107,140,105,125
10/5/2020,123,170,95,115
10/6/2020,123,170,105,125
10/7/2020,123,160,95,115
10/8/2020,107,140,105,125
10/9/2020,100,130,95,115
10/12/2020,100,140,95,115
10/13/2020,90,123,95,115
10/14/2020,63,100,85,105
10/15/2020,50,87,48,68
10/16/2020,57,87,43,63
10/19/2020,65,100,58,78
10/20/2020,60,93,55,75
10/21/2020,53,83,58,78
10/22/2020,,,48,68
10/23/2020,,,48,68
10/26/2020,,,48,68
10/27/2020,,,63,83
10/28/2020,,,43,63
10/29/2020,,,58,78
11/2/2020,,,23,43
11/3/2020,,,48,68
11/4/2020,,,48,68
11/5/2020,,,55,75
11/6/2020,,,68,88
11/9/2020,,,45,65
11/10/2020,,,55,75
11/11/2020,,,45,65
11/12/2020,,,50,70
11/13/2020,,,53,73
11/16/2020,,,45,65
11/17/2020,,,48,68
11/18/2020,,,45,65
11/19/2020,,,45,65
11/20/2020,,,55,75
11/23/2020,,,58,78
11/24/2020,,,55,75
11/25/2020,,,55,75
11/26/2020,,,65,85
11/27/2020,,,53,73
11/30/2020,,,48,68
12/1/2020,,,55,75
12/2/2020,,,38,58
12/3/2020,,,38,58
12/4/2020,,,35,55
12/7/2020,,,45,65
12/8/2020,,,30,50
12/9/2020,,,43,63
12/10/2020,,,45,65
12/11/2020,,,48,68
12/14/2020,,,45,65
12/15/2020,,,38,58
12/16/2020,55,,45,65
12/17/2020,63,,45,65
12/18/2020,60,,45,65
12/21/2020,60,,75,95
12/22/2020,80,,88,108
12/23/2020,100,,85,105
12/24/2020,100,,95,115
12/28/2020,120,,65,85
12/30/2020,100,,95,115
12/31/2020,100,,115,135
1/1/2021,90,,78,98
1/4/2021,97,,105,125
1/5/2021,87,,95,115
1/6/2021,80,,75,95
1/7/2021,80,,85,105
1/8/2021,80,,105,125
1/11/2021,83,,95,115
1/12/2021,93,,95,115
1/13/2021,95,,85,105
1/15/2021,103,,105,125
1/18/2021,100,,95,115
1/19/2021,100,,95,115
1/20/2021,100,,105,125
1/21/2021,90,,85,105
1/22/2021,98,,88,108
1/25/2021,120,,95,115
1/26/2021,120,,95,115
1/27/2021,110,,105,125
1/29/2021,100,,105,125
2/1/2021,140,,145,165
2/2/2021,180,,125,145
2/3/2021,180,,150,170
2/5/2021,187,,145,165
2/8/2021,165,,155,175
2/9/2021,160,,155,175
2/10/2021,173,,175,195
2/11/2021,200,,175,195
2/12/2021,200,,155,
2/15/2021,223,,215,235
2/16/2021,223,240,195,215
2/17/2021,255,265,215,235
2/18/2021,230,270,215,235
2/19/2021,240,290,225,245
2/22/2021,247,280,195,215
2/23/2021,250,280,195,215
2/24/2021,235,280,195,215
2/25/2021,220,250,185,205
3/1/2021,213,245,155,175
3/2/2021,220,265,135,155
3/3/2021,245,270,155,175
3/4/2021,180,220,155,175
3/5/2021,140,160,175,195
3/8/2021,145,165,125,145
3/9/2021,145,160,135,155
3/10/2021,140,160,105,125
3/12/2021,100,140,115,135
3/15/2021,120,160,105,125
3/16/2021,110,160,95,115
3/17/2021,120,160,105,125
3/18/2021,100,130,105,125
3/19/2021,100,130,75,95
3/22/2021,65,100,48,68
3/23/2021,60,100,43,63
3/24/2021,60,100,60,80
3/25/2021,55,95,55,75
3/26/2021,80,110,58,78
3/29/2021,80,120,68,88
3/30/2021,90,110,63,83
3/31/2021,80,110,63,83
4/1/2021,75,100,55,75
4/5/2021,80,120,68,88
4/6/2021,80,120,55,75
4/7/2021,80,120,68,88
4/8/2021,80,120,78,98
4/9/2021,100,140,68,88
4/12/2021,150,200,115,135
4/15/2021,,,135,155
4/16/2021,150,190,85,105
4/19/2021,65,100,45,65
4/20/2021,63,100,55,75
4/21/2021,60,100,45,65
4/22/2021,65,100,35,55
4/23/2021,70,100,33,53
4/27/2021,70,100,,
4/28/2021,65,100,,
4/29/2021,60,90,,
4/30/2021,60,90,,
5/3/2021,60,90,,
5/4/2021,60,90,,
5/5/2021,70,100,,
5/6/2021,70,100,,
5/7/2021,70,100,55,75
5/10/2021,70,100,43,63
5/11/2021,70,100,88,108
5/12/2021,110,140,105,125
5/13/2021,143,170,95,115
5/17/2021,130,170,95,115
5/18/2021,120,150,95,115
5/19/2021,180,220,115,135
5/20/2021,210,260,195,215
5/21/2021,220,260,185,205
5/24/2021,200,,155,
5/25/2021,200,240,105,
5/31/2021,100,140,85,
6/3/2021,110,160,138,
6/4/2021,110,150,123,
6/8/2021,110,150,105,
6/9/2021,110,160,95,
6/10/2021,,,,
6/11/2021,,,,
6/14/2021,,,,
6/15/2021,,,,
6/16/2021,,,,
6/17/2021,110,150,95,
6/18/2021,110,150,88,
6/21/2021,150,200,105,
6/22/2021,110,140,115,135
6/23/2021,110,140,95,115
6/25/2021,110,140,105,125
6/28/2021,110,140,,
6/29/2021,100,130,88,108
6/30/2021,100,130,55,75
